Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Regulation Of Cell Communication By Electrical Coupling (GO:0010649),1/12,0.0583925585800791,0.1555764178131216,0,0,18.26354453627181,51.878818604154176,SLC8A1
GO_Biological_Process_2023,Positive Regulation Of Catabolic Process (GO:0009896),2/79,0.0594897545967717,0.1577585302311046,0,0,5.253909355950173,14.8262756693766,ATG7;TNFSF13B
GO_Biological_Process_2023,Negative Regulation Of Cellular Component Organization (GO:0051129),2/79,0.0594897545967717,0.1577585302311046,0,0,5.253909355950173,14.8262756693766,MCTP1;IRAK3
GO_Biological_Process_2023,Negative Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071901),2/80,0.0608217071927091,0.1577585302311046,0,0,5.186289900575615,14.520618689888993,IRAK3;SLC8A1
GO_Biological_Process_2023,Regulation Of Organelle Assembly (GO:1902115),2/80,0.0608217071927091,0.1577585302311046,0,0,5.186289900575615,14.520618689888993,HCK;EVI5
GO_Biological_Process_2023,Positive Regulation Of Immune Response (GO:0050778),2/80,0.0608217071927091,0.1577585302311046,0,0,5.186289900575615,14.520618689888993,PLSCR1;IL15
GO_Biological_Process_2023,Wound Healing (GO:0042060),2/80,0.0608217071927091,0.1577585302311046,0,0,5.186289900575615,14.520618689888993,JAML;SLC11A1
GO_Biological_Process_2023,Activation Of Protein Kinase Activity (GO:0032147),2/81,0.0621638842786596,0.1577585302311046,0,0,5.120382330147248,14.224325268693594,SLC11A1;JAK2
GO_Biological_Process_2023,Cellular Response To Interleukin-1 (GO:0071347),2/81,0.0621638842786596,0.1577585302311046,0,0,5.120382330147248,14.224325268693594,IRAK3;PLCB1
GO_Biological_Process_2023,Negative Regulation Of NF-kappaB Transcription Factor Activity (GO:0032088),2/81,0.0621638842786596,0.1577585302311046,0,0,5.120382330147248,14.224325268693594,LRRK2;IRAK3
GO_Biological_Process_2023,Negative Regulation Of Interleukin-12 Production (GO:0032695),1/13,0.0631034120924418,0.1577585302311046,0,0,16.74074074074074,46.254339159717055,IRAK3
GO_Biological_Process_2023,GTP Metabolic Process (GO:0046039),1/13,0.0631034120924418,0.1577585302311046,0,0,16.74074074074074,46.254339159717055,LRRK2
GO_Biological_Process_2023,Negative Regulation Of Neuroinflammatory Response (GO:0150079),1/13,0.0631034120924418,0.1577585302311046,0,0,16.74074074074074,46.254339159717055,TNFRSF1B
GO_Biological_Process_2023,Acute-Phase Response (GO:0006953),1/13,0.0631034120924418,0.1577585302311046,0,0,16.74074074074074,46.254339159717055,PLSCR1
GO_Biological_Process_2023,Regulation Of Macrophage Cytokine Production (GO:0010935),1/13,0.0631034120924418,0.1577585302311046,0,0,16.74074074074074,46.254339159717055,IRAK3
GO_Biological_Process_2023,Negative Regulation Of Toll-Like Receptor Signaling Pathway (GO:0034122),1/13,0.0631034120924418,0.1577585302311046,0,0,16.74074074074074,46.254339159717055,IRAK3
GO_Biological_Process_2023,Negative Regulation Of Translational Initiation (GO:0045947),1/13,0.0631034120924418,0.1577585302311046,0,0,16.74074074074074,46.254339159717055,EIF2AK2
GO_Biological_Process_2023,Atrial Septum Development (GO:0003283),1/13,0.0631034120924418,0.1577585302311046,0,0,16.74074074074074,46.254339159717055,NOTCH2
GO_Biological_Process_2023,Regulation Of Vasculogenesis (GO:2001212),1/13,0.0631034120924418,0.1577585302311046,0,0,16.74074074074074,46.254339159717055,RIN2
GO_Biological_Process_2023,Relaxation Of Muscle (GO:0090075),1/13,0.0631034120924418,0.1577585302311046,0,0,16.74074074074074,46.254339159717055,SLC8A1
GO_Biological_Process_2023,Positive Regulation Of Chromosome Separation (GO:1905820),1/13,0.0631034120924418,0.1577585302311046,0,0,16.74074074074074,46.254339159717055,PLSCR1
GO_Biological_Process_2023,Sphingoid Biosynthetic Process (GO:0046520),1/13,0.0631034120924418,0.1577585302311046,0,0,16.74074074074074,46.254339159717055,SPTLC2
GO_Biological_Process_2023,Sphingosine Biosynthetic Process (GO:0046512),1/13,0.0631034120924418,0.1577585302311046,0,0,16.74074074074074,46.254339159717055,SPTLC2
GO_Biological_Process_2023,Positive Regulation Of Glycoprotein Biosynthetic Process (GO:0010560),1/13,0.0631034120924418,0.1577585302311046,0,0,16.74074074074074,46.254339159717055,PLCB1
GO_Biological_Process_2023,Interleukin-6-Mediated Signaling Pathway (GO:0070102),1/13,0.0631034120924418,0.1577585302311046,0,0,16.74074074074074,46.254339159717055,JAK2
GO_Biological_Process_2023,Positive Regulation Of Superoxide Anion Generation (GO:0032930),1/13,0.0631034120924418,0.1577585302311046,0,0,16.74074074074074,46.254339159717055,CLEC7A
GO_Biological_Process_2023,Mature B Cell Differentiation Involved In Immune Response (GO:0002313),1/13,0.0631034120924418,0.1577585302311046,0,0,16.74074074074074,46.254339159717055,NOTCH2
GO_Biological_Process_2023,Membrane Depolarization During Action Potential (GO:0086010),1/13,0.0631034120924418,0.1577585302311046,0,0,16.74074074074074,46.254339159717055,SLC8A1
GO_Biological_Process_2023,Negative Regulation Of Bone Mineralization (GO:0030502),1/13,0.0631034120924418,0.1577585302311046,0,0,16.74074074074074,46.254339159717055,SRGN
GO_Biological_Process_2023,Calcium Ion Transmembrane Import Into Cytosol (GO:0097553),2/83,0.0648783802345316,0.1614845648381433,0,0,4.99344923154447,13.658286245847664,PLCB1;SLC8A1
GO_Biological_Process_2023,Regulation Of NIK/NF-kappaB Signaling (GO:1901222),2/83,0.0648783802345316,0.1614845648381433,0,0,4.99344923154447,13.658286245847664,EIF2AK2;TLR2
GO_Biological_Process_2023,Regulation Of Cell Migration (GO:0030334),5/434,0.0666869697571513,0.1619846484445693,0,0,2.388786651944547,6.468226787671245,BST2;MCTP1;CLEC7A;NUMB;PECAM1
GO_Biological_Process_2023,Positive Regulation Of Canonical Wnt Signaling Pathway (GO:0090263),2/85,0.067632189652766,0.1619846484445693,0,0,4.87263339070568,13.12527238363094,ZEB2;LRRK2
GO_Biological_Process_2023,Integrin-Mediated Signaling Pathway (GO:0007229),2/85,0.067632189652766,0.1619846484445693,0,0,4.87263339070568,13.12527238363094,HCK;ISG15
GO_Biological_Process_2023,Regulation Of Hemopoiesis (GO:1903706),1/14,0.0677909321684321,0.1619846484445693,0,0,15.452214452214452,41.58695944336839,NOTCH2
GO_Biological_Process_2023,T Cell Proliferation (GO:0042098),1/14,0.0677909321684321,0.1619846484445693,0,0,15.452214452214452,41.58695944336839,SLC11A1
GO_Biological_Process_2023,Regulation Of Leukocyte Activation (GO:0002694),1/14,0.0677909321684321,0.1619846484445693,0,0,15.452214452214452,41.58695944336839,PLSCR1
GO_Biological_Process_2023,Regulation Of Non-Canonical Wnt Signaling Pathway (GO:2000050),1/14,0.0677909321684321,0.1619846484445693,0,0,15.452214452214452,41.58695944336839,RNF213
GO_Biological_Process_2023,Cardiac Cell Development (GO:0055006),1/14,0.0677909321684321,0.1619846484445693,0,0,15.452214452214452,41.58695944336839,SLC8A1
GO_Biological_Process_2023,Regulation Of Superoxide Anion Generation (GO:0032928),1/14,0.0677909321684321,0.1619846484445693,0,0,15.452214452214452,41.58695944336839,CLEC7A
GO_Biological_Process_2023,Ceramide Transport (GO:0035627),1/14,0.0677909321684321,0.1619846484445693,0,0,15.452214452214452,41.58695944336839,PSAP
GO_Biological_Process_2023,Response To Muscle Stretch (GO:0035994),1/14,0.0677909321684321,0.1619846484445693,0,0,15.452214452214452,41.58695944336839,SLC8A1
GO_Biological_Process_2023,Smooth Muscle Contraction (GO:0006939),1/14,0.0677909321684321,0.1619846484445693,0,0,15.452214452214452,41.58695944336839,SLC8A1
GO_Biological_Process_2023,Synaptic Vesicle Membrane Organization (GO:0048499),1/14,0.0677909321684321,0.1619846484445693,0,0,15.452214452214452,41.58695944336839,STX11
GO_Biological_Process_2023,Positive Regulation Of Membrane Protein Ectodomain Proteolysis (GO:0051044),1/14,0.0677909321684321,0.1619846484445693,0,0,15.452214452214452,41.58695944336839,TNFRSF1B
GO_Biological_Process_2023,Positive Regulation Of Type I Interferon-Mediated Signaling Pathway (GO:0060340),1/14,0.0677909321684321,0.1619846484445693,0,0,15.452214452214452,41.58695944336839,RBM47
GO_Biological_Process_2023,Lipoprotein Biosynthetic Process (GO:0042158),1/14,0.0677909321684321,0.1619846484445693,0,0,15.452214452214452,41.58695944336839,ATG7
GO_Biological_Process_2023,Prostanoid Biosynthetic Process (GO:0046457),1/14,0.0677909321684321,0.1619846484445693,0,0,15.452214452214452,41.58695944336839,TBXAS1
GO_Biological_Process_2023,Mammary Gland Epithelium Development (GO:0061180),1/14,0.0677909321684321,0.1619846484445693,0,0,15.452214452214452,41.58695944336839,JAK2
GO_Biological_Process_2023,Regulation Of MHC Class II Biosynthetic Process (GO:0045346),1/14,0.0677909321684321,0.1619846484445693,0,0,15.452214452214452,41.58695944336839,JAK2
GO_Biological_Process_2023,Positive Regulation Of MAPK Cascade (GO:0043410),4/310,0.0700974643040829,0.1671441638343153,0,0,2.668028322440087,7.091268857265088,NOTCH2;LRRK2;EIF2AK2;CD36
GO_Biological_Process_2023,Negative Regulation Of Protein Kinase Activity (GO:0006469),2/88,0.071834354272908,0.1706155387018887,0,0,4.701945894636925,12.382068798517093,GNAQ;SLC8A1
GO_Biological_Process_2023,Negative Regulation Of Endoplasmic Reticulum Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902236),1/15,0.0724552331756038,0.1706155387018887,0,0,14.347763347763347,37.6598138369901,LRRK2
GO_Biological_Process_2023,Negative Regulation Of Protein Processing (GO:0010955),1/15,0.0724552331756038,0.1706155387018887,0,0,14.347763347763347,37.6598138369901,LRRK2
GO_Biological_Process_2023,Negative Regulation Of Type I Interferon-Mediated Signaling Pathway (GO:0060339),1/15,0.0724552331756038,0.1706155387018887,0,0,14.347763347763347,37.6598138369901,ISG15
GO_Biological_Process_2023,Positive Regulation Of Cell Activation (GO:0050867),1/15,0.0724552331756038,0.1706155387018887,0,0,14.347763347763347,37.6598138369901,JAK2
GO_Biological_Process_2023,Endosome To Lysosome Transport Via Multivesicular Body Sorting Pathway (GO:0032510),1/15,0.0724552331756038,0.1706155387018887,0,0,14.347763347763347,37.6598138369901,LYST
GO_Biological_Process_2023,Cellular Response To Chemical Stress (GO:0062197),2/89,0.0732536203857354,0.1721384247159621,0,0,4.647665962936899,12.148197603177868,LRRK2;ATG7
GO_Biological_Process_2023,Endomembrane System Organization (GO:0010256),3/196,0.0752869536183818,0.1743116470841022,0,0,3.1580043801079003,8.168015432674538,SRGN;VMP1;LRRK2
GO_Biological_Process_2023,Positive Regulation Of Binding (GO:0051099),2/91,0.0761192182371278,0.1743116470841022,0,0,4.542765420775051,11.699685676018186,LRRK2;STK3
GO_Biological_Process_2023,Negative Regulation Of Inflammatory Response To Antigenic Stimulus (GO:0002862),1/16,0.0770964289305897,0.1743116470841022,0,0,13.390572390572393,34.31599732708391,HCK
GO_Biological_Process_2023,Negative Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046426),1/16,0.0770964289305897,0.1743116470841022,0,0,13.390572390572393,34.31599732708391,PARP14
GO_Biological_Process_2023,Antifungal Innate Immune Response (GO:0061760),1/16,0.0770964289305897,0.1743116470841022,0,0,13.390572390572393,34.31599732708391,CLEC7A
GO_Biological_Process_2023,Regulation Of Nucleocytoplasmic Transport (GO:0046822),1/16,0.0770964289305897,0.1743116470841022,0,0,13.390572390572393,34.31599732708391,MX2
GO_Biological_Process_2023,Regulation Of Osteoblast Proliferation (GO:0033688),1/16,0.0770964289305897,0.1743116470841022,0,0,13.390572390572393,34.31599732708391,EIF2AK2
GO_Biological_Process_2023,Regulation Of Protein Kinase A Signaling (GO:0010738),1/16,0.0770964289305897,0.1743116470841022,0,0,13.390572390572393,34.31599732708391,LRRK2
GO_Biological_Process_2023,Cell Communication By Electrical Coupling Involved In Cardiac Conduction (GO:0086064),1/16,0.0770964289305897,0.1743116470841022,0,0,13.390572390572393,34.31599732708391,SLC8A1
GO_Biological_Process_2023,Cell Surface Receptor Signaling Pathway Involved In Heart Development (GO:0061311),1/16,0.0770964289305897,0.1743116470841022,0,0,13.390572390572393,34.31599732708391,NOTCH2
GO_Biological_Process_2023,Regulation Of Stem Cell Proliferation (GO:0072091),1/16,0.0770964289305897,0.1743116470841022,0,0,13.390572390572393,34.31599732708391,EIF2AK2
GO_Biological_Process_2023,Positive Regulation Of Homotypic Cell-Cell Adhesion (GO:0034112),1/16,0.0770964289305897,0.1743116470841022,0,0,13.390572390572393,34.31599732708391,JAK2
GO_Biological_Process_2023,Innate Immune Response-Activating Signaling Pathway (GO:0002758),1/16,0.0770964289305897,0.1743116470841022,0,0,13.390572390572393,34.31599732708391,HCK
GO_Biological_Process_2023,Positive Regulation Of Smooth Muscle Cell Migration (GO:0014911),1/16,0.0770964289305897,0.1743116470841022,0,0,13.390572390572393,34.31599732708391,DOCK5
GO_Biological_Process_2023,Protein O-linked Mannosylation (GO:0035269),1/16,0.0770964289305897,0.1743116470841022,0,0,13.390572390572393,34.31599732708391,TMTC2
GO_Biological_Process_2023,Protein Localization To Endoplasmic Reticulum (GO:0070972),1/16,0.0770964289305897,0.1743116470841022,0,0,13.390572390572393,34.31599732708391,LRRK2
GO_Biological_Process_2023,Membrane Depolarization During Cardiac Muscle Cell Action Potential (GO:0086012),1/16,0.0770964289305897,0.1743116470841022,0,0,13.390572390572393,34.31599732708391,SLC8A1
GO_Biological_Process_2023,Regulation Of Cardiac Muscle Contraction By Regulation Of The Release Of Sequestered Calcium Ion (GO:0010881),1/16,0.0770964289305897,0.1743116470841022,0,0,13.390572390572393,34.31599732708391,SLC8A1
GO_Biological_Process_2023,Negative Regulation Of Cytokine Production Involved In Immune Response (GO:0002719),1/16,0.0770964289305897,0.1743116470841022,0,0,13.390572390572393,34.31599732708391,IRAK3
GO_Biological_Process_2023,Positive Regulation Of Cellular Process (GO:0048522),6/594,0.0773896290720062,0.1746266978066143,0,0,2.096396005210595,5.364472975960027,HCK;CLEC7A;IL15;NAMPT;TNFRSF1B;TLR2
GO_Biological_Process_2023,Organelle Assembly (GO:0070925),4/322,0.0781366431711455,0.1759624801572424,0,0,2.565775681341719,6.540922064769086,VMP1;SCLT1;DISC1;ATG7
GO_Biological_Process_2023,"Regulation Of mRNA Splicing, Via Spliceosome (GO:0048024)",2/94,0.0804834345723507,0.1761727228582517,0,0,4.39396628216504,11.071493966406615,RBM47;QKI
GO_Biological_Process_2023,Regulation Of Hematopoietic Progenitor Cell Differentiation (GO:1901532),1/17,0.0817146326715556,0.1761727228582517,0,0,12.553030303030305,31.43934295429433,EIF2AK2
GO_Biological_Process_2023,Regulation Of Inflammatory Response To Antigenic Stimulus (GO:0002861),1/17,0.0817146326715556,0.1761727228582517,0,0,12.553030303030305,31.43934295429433,HCK
GO_Biological_Process_2023,Base Conversion Or Substitution Editing (GO:0016553),1/17,0.0817146326715556,0.1761727228582517,0,0,12.553030303030305,31.43934295429433,RBM47
GO_Biological_Process_2023,cGMP-mediated Signaling (GO:0019934),1/17,0.0817146326715556,0.1761727228582517,0,0,12.553030303030305,31.43934295429433,CD36
GO_Biological_Process_2023,Regulation Of Receptor Signaling Pathway Via STAT (GO:1904892),1/17,0.0817146326715556,0.1761727228582517,0,0,12.553030303030305,31.43934295429433,JAK2
GO_Biological_Process_2023,Cellular Response To Alkaloid (GO:0071312),1/17,0.0817146326715556,0.1761727228582517,0,0,12.553030303030305,31.43934295429433,SLC8A1
GO_Biological_Process_2023,Positive Regulation Of SMAD Protein Signal Transduction (GO:0060391),1/17,0.0817146326715556,0.1761727228582517,0,0,12.553030303030305,31.43934295429433,JAK2
GO_Biological_Process_2023,Response To Acidic pH (GO:0010447),1/17,0.0817146326715556,0.1761727228582517,0,0,12.553030303030305,31.43934295429433,CTSS
GO_Biological_Process_2023,Positive Regulation Of Alpha-Beta T Cell Proliferation (GO:0046641),1/17,0.0817146326715556,0.1761727228582517,0,0,12.553030303030305,31.43934295429433,JAK2
GO_Biological_Process_2023,Detection Of Visible Light (GO:0009584),1/17,0.0817146326715556,0.1761727228582517,0,0,12.553030303030305,31.43934295429433,GNAQ
GO_Biological_Process_2023,Diol Biosynthetic Process (GO:0034312),1/17,0.0817146326715556,0.1761727228582517,0,0,12.553030303030305,31.43934295429433,SPTLC2
GO_Biological_Process_2023,Sensory Perception Of Taste (GO:0050909),1/17,0.0817146326715556,0.1761727228582517,0,0,12.553030303030305,31.43934295429433,CD36
GO_Biological_Process_2023,Positive Regulation Of Glial Cell Differentiation (GO:0045687),1/17,0.0817146326715556,0.1761727228582517,0,0,12.553030303030305,31.43934295429433,TNFRSF1B
GO_Biological_Process_2023,Positive Regulation Of Leukocyte Proliferation (GO:0070665),1/17,0.0817146326715556,0.1761727228582517,0,0,12.553030303030305,31.43934295429433,JAK2
GO_Biological_Process_2023,Filopodium Assembly (GO:0046847),1/17,0.0817146326715556,0.1761727228582517,0,0,12.553030303030305,31.43934295429433,FGD4
GO_Biological_Process_2023,Positive Regulation Of Macrophage Derived Foam Cell Differentiation (GO:0010744),1/17,0.0817146326715556,0.1761727228582517,0,0,12.553030303030305,31.43934295429433,CD36
GO_Biological_Process_2023,Growth Hormone Receptor Signaling Pathway (GO:0060396),1/17,0.0817146326715556,0.1761727228582517,0,0,12.553030303030305,31.43934295429433,JAK2
GO_Biological_Process_2023,Hippo Signaling (GO:0035329),1/17,0.0817146326715556,0.1761727228582517,0,0,12.553030303030305,31.43934295429433,STK3
GO_Biological_Process_2023,Positive Regulation Of Small GTPase Mediated Signal Transduction (GO:0051057),1/17,0.0817146326715556,0.1761727228582517,0,0,12.553030303030305,31.43934295429433,NOTCH2
GO_Biological_Process_2023,Long-Chain fatty-acyl-CoA Biosynthetic Process (GO:0035338),1/17,0.0817146326715556,0.1761727228582517,0,0,12.553030303030305,31.43934295429433,ACSL1
GO_Biological_Process_2023,Prostaglandin Biosynthetic Process (GO:0001516),1/17,0.0817146326715556,0.1761727228582517,0,0,12.553030303030305,31.43934295429433,TBXAS1
GO_Biological_Process_2023,Positive Regulation Of Epithelial Cell Migration (GO:0010634),2/95,0.0819552402371426,0.1761727228582517,0,0,4.346499890278692,10.873126025503971,DOCK5;RIN2
